driverId,driverRef,year,mean_L0_pos,mean_L0_adj,mean_L1_pos,mean_d,mean_d_adj,mean_DNF_GL,mean_d_DNF,mean_pit_GL,mean_d_pit,mean_pit_DNF_GL,mean_d_pit_DNF,mean_DNF_GL_C,mean_pit_GL_C,mean_d_pit_C,mean_d_DNF_C,mean_d_pit_DNF_C,var_L0_pos,var_L0_adj,var_L1_pos,var_d,var_d_adj,var_DNF_GL,var_d_DNF,var_pit_GL,var_d_pit,var_pit_DNF_GL,var_d_pit_DNF,var_DNF_GL_C,var_pit_GL_C,var_d_pit_C,var_d_DNF_C,var_d_pit_DNF_C,std_L0_pos,std_L0_adj,std_L1_pos,std_d,std_d_adj,std_DNF_GL,std_d_DNF,std_pit_GL,std_d_pit,std_pit_DNF_GL,std_d_pit_DNF,std_DNF_GL_C,std_pit_GL_C,std_d_pit_C,std_d_DNF_C,std_d_pit_DNF_C,median_L0_pos,median_L0_adj,median_L1_pos,median_d,median_d_adj,median_DNF_GL,median_d_DNF,median_pit_GL,median_d_pit,median_pit_DNF_GL,median_d_pit_DNF,median_DNF_GL_C,median_pit_GL_C,median_d_pit_C,median_d_DNF_C,median_d_pit_DNF_C,mad_L0_pos,mad_L0_adj,mad_L1_pos,mad_d,mad_d_adj,mad_DNF_GL,mad_d_DNF,mad_pit_GL,mad_d_pit,mad_pit_DNF_GL,mad_d_pit_DNF,mad_DNF_GL_C,mad_pit_GL_C,mad_d_pit_C,mad_d_DNF_C,mad_d_pit_DNF_C,sum_L0_pos,sum_L0_adj,sum_L1_pos,sum_d,sum_d_adj,sum_DNF_GL,sum_d_DNF,sum_pit_GL,sum_d_pit,sum_pit_DNF_GL,sum_d_pit_DNF,sum_DNF_GL_C,sum_pit_GL_C,sum_d_pit_C,sum_d_DNF_C,sum_d_pit_DNF_C,count_L0_pos,count_L0_adj,count_L1_pos,count_d,count_d_adj,count_DNF_GL,count_d_DNF,count_pit_GL,count_d_pit,count_pit_DNF_GL,count_d_pit_DNF,count_DNF_GL_C,count_pit_GL_C,count_d_pit_C,count_d_DNF_C,count_d_pit_DNF_C,min_L0_pos,min_L0_adj,min_L1_pos,min_d,min_d_adj,min_DNF_GL,min_d_DNF,min_pit_GL,min_d_pit,min_pit_DNF_GL,min_d_pit_DNF,min_DNF_GL_C,min_pit_GL_C,min_d_pit_C,min_d_DNF_C,min_d_pit_DNF_C,max_L0_pos,max_L0_adj,max_L1_pos,max_d,max_d_adj,max_DNF_GL,max_d_DNF,max_pit_GL,max_d_pit,max_pit_DNF_GL,max_d_pit_DNF,max_DNF_GL_C,max_pit_GL_C,max_d_pit_C,max_d_DNF_C,max_d_pit_DNF_C,kurt_L0_pos,kurt_L0_adj,kurt_L1_pos,kurt_d,kurt_d_adj,kurt_DNF_GL,kurt_d_DNF,kurt_pit_GL,kurt_d_pit,kurt_pit_DNF_GL,kurt_d_pit_DNF,kurt_DNF_GL_C,kurt_pit_GL_C,kurt_d_pit_C,kurt_d_DNF_C,kurt_d_pit_DNF_C
56,irvine,1998,5.44,5.44,5.44,0.0,0.0,0.19,-0.19,-0.69,0.69,-0.5,0.5,0.19,0.0,0.6,-0.19,0.53,2.93,2.93,14.8,9.47,9.47,0.3,11.9,7.56,3.83,5.2,3.6,0.3,0.0,3.97,11.9,3.84,1.71,1.71,3.85,3.08,3.08,0.54,3.45,2.75,1.96,2.28,1.9,0.54,0.0,1.99,3.45,1.96,5.0,5.0,4.5,0.5,0.5,0.0,0.5,0.0,1.5,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.5,1.5,1.5,0.0,1.5,0.0,1.0,0.0,1.5,0.0,,,1.5,,87,87,87,0,0,3,-3,-11,11,-8,8,3.0,0.0,9.0,-3.0,8.0,16,16,16,16,16,16,16,16,16,16,16,16,15,15,16,15,2,2,2,-9,-9,0,-11,-11,-5,-9,-5,0.0,0.0,-5.0,-11.0,-5.0,8,8,17,3,3,2,3,0,3,1,3,2.0,0.0,3.0,3.0,3.0,-0.31,-0.31,4.89,4.48,4.48,9.09,6.45,16.0,3.85,15.55,3.9,9.09,0.0,3.57,6.45,3.76
56,irvine,1999,5.38,5.38,4.88,0.5,0.5,0.12,0.38,0.0,0.5,0.12,0.38,0.12,0.0,0.5,0.38,0.38,13.85,13.85,15.32,2.27,2.27,0.12,1.98,0.0,2.27,0.12,1.98,0.12,0.0,2.27,1.98,1.98,3.72,3.72,3.91,1.51,1.51,0.34,1.41,0.0,1.51,0.34,1.41,0.34,0.0,1.51,1.41,1.41,4.5,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,86,86,78,8,8,2,6,0,8,2,6,2.0,0.0,8.0,6.0,6.0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2,2,2,-3,-3,0,-3,0,-3,0,-3,0.0,0.0,-3.0,-3.0,-3.0,17,17,18,3,3,1,3,0,3,1,3,1.0,0.0,3.0,3.0,3.0,6.13,6.13,9.05,0.56,0.56,4.9,1.33,0.0,0.56,4.9,1.33,4.9,0.0,0.56,1.33,1.33
56,irvine,2000,9.69,9.69,10.62,-0.94,-0.94,-0.31,-0.62,-0.38,-0.56,-0.69,-0.25,0.2,0.0,-0.6,-0.67,-0.29,11.83,11.83,26.52,11.53,11.53,4.5,6.78,2.25,9.73,6.5,4.73,0.31,0.0,10.4,7.24,5.45,3.44,3.44,5.15,3.4,3.4,2.12,2.6,1.5,3.12,2.55,2.18,0.56,0.0,3.22,2.69,2.33,9.0,9.0,9.5,-0.5,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5,2.0,2.0,2.5,2.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0,,,,,,155,155,170,-15,-15,-5,-10,-6,-9,-11,-4,3.0,0.0,-9.0,-10.0,-4.0,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,14,6,6,5,-8,-8,-8,-6,-6,-8,-8,-4,0.0,0.0,-8.0,-6.0,-4.0,17,17,22,5,5,2,4,0,5,2,4,2.0,0.0,5.0,4.0,4.0,0.14,0.14,1.51,0.2,0.2,13.66,0.02,16.0,1.26,5.07,-0.19,8.39,0.0,1.0,-0.17,-0.57
56,irvine,2001,12.82,12.82,12.65,0.18,0.18,-0.18,0.35,0.12,0.06,-0.06,0.24,0.53,0.12,0.06,0.4,0.27,5.15,5.15,26.37,20.53,20.53,5.4,13.24,0.11,19.43,5.68,12.32,0.7,0.11,19.43,15.11,14.07,2.27,2.27,5.13,4.53,4.53,2.32,3.64,0.33,4.41,2.38,3.51,0.83,0.33,4.41,3.89,3.75,13.0,13.0,12.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,,,218,218,215,3,3,-3,6,2,1,-1,4,8.0,2.0,1.0,6.0,4.0,17,17,17,17,17,17,17,17,17,17,17,15,17,17,15,15,6,6,6,-9,-9,-8,-9,0,-9,-8,-9,0.0,0.0,-9.0,-9.0,-9.0,17,17,22,7,7,2,5,1,7,2,5,2.0,1.0,7.0,5.0,5.0,5.03,5.03,-0.68,0.22,0.22,8.44,2.44,5.44,0.35,7.97,2.85,-0.41,5.44,0.35,1.96,2.32
56,irvine,2002,15.41,15.41,13.47,1.94,1.94,0.65,1.29,0.24,1.71,0.88,1.06,0.65,0.24,1.71,1.29,1.06,22.13,22.13,19.51,14.56,14.56,3.74,5.72,0.19,12.97,4.61,4.81,3.74,0.19,12.97,5.72,4.81,4.7,4.7,4.42,3.82,3.82,1.93,2.39,0.44,3.6,2.15,2.19,1.93,0.44,3.6,2.39,2.19,16.0,16.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,262,262,229,33,33,11,22,4,29,15,18,11.0,4.0,29.0,22.0,18.0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,5,5,5,-2,-2,0,-2,0,-2,0,-2,0.0,0.0,-2.0,-2.0,-2.0,22,22,20,14,14,8,6,1,13,9,5,8.0,1.0,13.0,6.0,5.0,0.03,0.03,-0.61,5.81,5.81,15.36,-0.88,-0.15,5.59,14.97,-0.75,15.36,-0.15,5.59,-0.88,-0.75
57,hakkinen,1996,6.62,6.62,7.19,-0.56,-0.56,0.12,-0.69,0.12,-0.69,0.25,-0.81,0.12,0.12,-0.69,-0.69,-0.81,4.65,4.65,13.76,6.66,6.66,0.25,7.3,0.12,6.5,0.33,7.1,0.25,0.12,6.5,7.3,7.1,2.16,2.16,3.71,2.58,2.58,0.5,2.7,0.34,2.55,0.58,2.66,0.5,0.34,2.55,2.7,2.66,6.5,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.5,1.5,1.5,0.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,1.5,1.5,1.5,106,106,115,-9,-9,2,-11,2,-11,4,-13,2.0,2.0,-11.0,-11.0,-13.0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,4,4,3,-7,-7,0,-7,0,-7,0,-7,0.0,0.0,-7.0,-7.0,-7.0,11,11,14,3,3,2,3,1,2,2,2,2.0,1.0,2.0,3.0,2.0,-0.49,-0.49,-0.67,1.17,1.17,16.0,0.38,4.9,0.91,5.31,0.15,16.0,4.9,0.91,0.38,0.15
57,hakkinen,1997,5.82,5.82,7.18,-1.35,-1.35,-1.29,-0.06,0.06,-1.41,-1.24,-0.12,0.33,0.06,-1.41,-0.07,-0.13,14.28,14.28,28.9,24.37,24.37,22.35,1.93,0.06,23.76,22.82,1.74,0.52,0.06,23.76,2.21,1.98,3.78,3.78,5.38,4.94,4.94,4.73,1.39,0.24,4.87,4.78,1.32,0.72,0.24,4.87,1.49,1.41,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,,,99,99,122,-23,-23,-22,-1,1,-24,-21,-2,5.0,1.0,-24.0,-1.0,-2.0,17,17,17,17,17,17,17,17,17,17,17,15,17,17,15,15,1,1,1,-16,-16,-16,-2,0,-16,-16,-2,0.0,0.0,-16.0,-2.0,-2.0,17,17,20,4,4,2,3,1,3,3,3,2.0,1.0,3.0,3.0,3.0,3.92,3.92,1.21,4.95,4.95,6.55,0.1,17.0,5.18,6.33,0.58,2.55,17.0,5.18,-0.29,0.18
57,hakkinen,1998,1.69,1.69,3.38,-1.69,-1.69,-1.94,0.25,0.0,-1.69,-1.94,0.25,0.0,0.0,-1.69,0.29,0.29,0.76,0.76,28.92,29.96,29.96,28.06,0.87,0.0,29.96,28.06,0.87,0.0,0.0,29.96,0.99,0.99,0.87,0.87,5.38,5.47,5.47,5.3,0.93,0.0,5.47,5.3,0.93,0.0,0.0,5.47,0.99,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,27,27,54,-27,-27,-31,4,0,-27,-31,4,0.0,0.0,-27.0,4.0,4.0,16,16,16,16,16,16,16,16,16,16,16,14,16,16,14,14,1,1,1,-16,-16,-16,-2,0,-16,-16,-2,0.0,0.0,-16.0,-2.0,-2.0,3,3,18,2,2,0,2,0,2,0,2,0.0,0.0,2.0,2.0,2.0,-1.33,-1.33,4.81,4.49,4.49,4.95,2.27,0.0,4.49,4.95,2.27,0.0,0.0,4.49,1.81,1.81
57,hakkinen,1999,2.25,2.25,3.25,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,10.6,10.6,29.13,30.27,30.27,0.0,30.27,0.0,30.27,0.0,30.27,0.0,0.0,30.27,30.27,30.27,3.26,3.26,5.4,5.5,5.5,0.0,5.5,0.0,5.5,0.0,5.5,0.0,0.0,5.5,5.5,5.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,36,52,-16,-16,0,-16,0,-16,0,-16,0.0,0.0,-16.0,-16.0,-16.0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,1,1,-21,-21,0,-21,0,-21,0,-21,0.0,0.0,-21.0,-21.0,-21.0,14,14,22,5,5,0,5,0,5,0,5,0.0,0.0,5.0,5.0,5.0,13.23,13.23,10.96,13.84,13.84,0.0,13.84,0.0,13.84,0.0,13.84,0.0,0.0,13.84,13.84,13.84
57,hakkinen,2000,2.53,2.53,2.06,0.47,0.47,0.18,0.29,0.0,0.47,0.18,0.29,0.18,0.0,0.47,0.29,0.29,1.64,1.64,2.31,1.14,1.14,0.28,0.72,0.0,1.14,0.28,0.72,0.28,0.0,1.14,0.72,0.72,1.28,1.28,1.52,1.07,1.07,0.53,0.85,0.0,1.07,0.53,0.85,0.53,0.0,1.07,0.85,0.85,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,43,35,8,8,3,5,0,8,3,5,3.0,0.0,8.0,5.0,5.0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1,1,1,-1,-1,0,-1,0,-1,0,-1,0.0,0.0,-1.0,-1.0,-1.0,5,5,5,3,3,2,2,0,3,2,2,2.0,0.0,3.0,2.0,2.0,-0.98,-0.98,-0.39,0.68,0.68,9.8,0.44,0.0,0.68,9.8,0.44,9.8,0.0,0.68,0.44,0.44
57,hakkinen,2001,4.53,4.53,8.24,-3.71,-3.71,-1.82,-1.88,0.0,-3.71,-1.82,-1.88,0.07,0.0,-3.71,-2.13,-2.13,4.39,4.39,49.69,42.97,42.97,29.65,20.61,0.0,42.97,29.65,20.61,0.07,0.0,42.97,22.98,22.98,2.1,2.1,7.05,6.56,6.56,5.45,4.54,0.0,6.56,5.45,4.54,0.26,0.0,6.56,4.79,4.79,4.0,4.0,6.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,,0.0,2.0,,,77,77,140,-63,-63,-31,-32,0,-63,-31,-32,1.0,0.0,-63.0,-32.0,-32.0,17,17,17,17,17,17,17,17,17,17,17,15,17,17,15,15,2,2,2,-19,-19,-19,-18,0,-19,-19,-18,0.0,0.0,-19.0,-18.0,-18.0,8,8,22,1,1,1,1,0,1,1,1,1.0,0.0,1.0,1.0,1.0,-1.2,-1.2,0.25,1.6,1.6,7.0,10.94,0.0,1.6,7.0,10.94,15.0,0.0,1.6,9.55,9.55
58,marques,1996,17.5,17.5,19.0,-1.5,-1.5,-0.5,-1.0,0.0,-1.5,-0.5,-1.0,0.0,0.0,-1.5,-2.0,-2.0,24.5,24.5,18.0,0.5,0.5,0.5,2.0,0.0,0.5,0.5,2.0,,0.0,0.5,,,4.95,4.95,4.24,0.71,0.71,0.71,1.41,0.0,0.71,0.71,1.41,,0.0,0.71,,,17.5,17.5,19.0,-1.5,-1.5,-0.5,-1.0,0.0,-1.5,-0.5,-1.0,0.0,0.0,-1.5,-2.0,-2.0,3.5,3.5,3.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,,0.0,0.5,,,35,35,38,-3,-3,-1,-2,0,-3,-1,-2,0.0,0.0,-3.0,-2.0,-2.0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,14,14,16,-2,-2,-1,-2,0,-2,-1,-2,0.0,0.0,-2.0,-2.0,-2.0,21,21,22,-1,-1,0,0,0,-1,0,0,0.0,0.0,-1.0,-2.0,-2.0,,,,,,,,,,,,,,,,
58,marques,1997,18.8,20.9,19.2,-0.4,1.7,0.1,1.6,0.3,1.4,0.4,1.3,0.25,0.3,1.4,1.5,1.12,45.29,2.1,6.84,60.49,2.9,0.54,2.27,0.23,2.71,1.16,2.46,0.5,0.23,2.71,1.71,1.84,6.73,1.45,2.62,7.78,1.7,0.74,1.51,0.48,1.65,1.07,1.57,0.71,0.48,1.65,1.31,1.36,21.0,21.5,19.5,2.0,2.0,0.0,1.0,0.0,1.5,0.0,0.5,0.0,0.0,1.5,1.0,0.5,1.0,0.5,1.5,1.5,1.0,0.0,1.0,0.0,1.5,0.0,0.5,,0.0,1.5,,,188,209,192,-4,17,1,16,3,14,4,13,2.0,3.0,14.0,12.0,9.0,10,10,10,10,10,10,10,10,10,10,10,8,10,10,8,8,0,18,14,-22,-1,-1,0,0,-1,-1,0,0.0,0.0,-1.0,0.0,0.0,22,22,22,4,4,2,4,1,4,3,4,2.0,1.0,4.0,3.0,3.0,9.0,0.2,0.24,8.71,-1.49,6.33,-1.59,-1.22,-1.26,3.83,-1.29,8.0,-1.22,-1.26,-1.93,-1.69
58,marques,2001,20.21,21.79,19.29,0.93,2.5,1.07,1.43,0.14,2.36,1.21,1.29,1.07,0.14,2.36,1.43,1.29,34.18,0.34,4.07,46.07,3.04,1.76,1.49,0.29,3.48,1.72,1.6,1.76,0.29,3.48,1.49,1.6,5.85,0.58,2.02,6.79,1.74,1.33,1.22,0.53,1.86,1.31,1.27,1.33,0.53,1.86,1.22,1.27,22.0,22.0,20.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.5,1.5,1.5,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,283,305,270,13,35,15,20,2,33,17,18,15.0,2.0,33.0,20.0,18.0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,20,16,-22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,22,22,22,6,6,5,3,2,6,5,3,5.0,2.0,6.0,3.0,3.0,13.66,7.68,-0.93,12.15,-0.41,5.85,-1.57,14.0,-0.76,5.07,-1.54,5.85,14.0,-0.76,-1.57,-1.54
59,bernoldi,2001,18.53,18.53,16.35,2.18,2.18,0.88,1.29,-0.29,2.47,0.59,1.59,0.88,0.06,2.56,1.29,1.62,4.01,4.01,7.99,12.53,12.53,1.74,9.97,2.22,8.89,4.51,6.88,1.74,0.06,9.33,9.97,7.32,2.0,2.0,2.83,3.54,3.54,1.32,3.16,1.49,2.98,2.12,2.62,1.32,0.25,3.05,3.16,2.7,19.0,19.0,16.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.5,1.0,1.5,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,,,1.0,,315,315,278,37,37,15,22,-5,42,10,27,15.0,1.0,41.0,22.0,26.0,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,16,15,15,11,-5,-5,0,-5,-6,-2,-6,-3,0.0,0.0,-2.0,-5.0,-3.0,22,22,22,8,8,5,7,1,8,5,7,5.0,1.0,8.0,7.0,7.0,-0.89,-0.89,0.28,-0.49,-0.49,5.34,-0.05,15.97,-0.69,6.54,0.08,5.34,16.0,-0.76,-0.05,-0.1
59,bernoldi,2002,16.25,18.0,14.92,1.33,3.08,0.83,2.25,0.58,2.5,1.42,1.67,0.83,0.58,2.5,2.25,1.67,34.2,8.91,7.54,55.33,6.81,5.24,11.48,0.99,6.09,5.17,9.7,5.24,0.99,6.09,11.48,9.7,5.85,2.98,2.75,7.44,2.61,2.29,3.39,1.0,2.47,2.27,3.11,2.29,1.0,2.47,3.39,3.11,17.5,18.0,14.5,3.5,3.5,0.0,2.0,0.0,2.5,1.0,1.5,0.0,0.0,2.5,2.0,1.5,3.0,2.5,2.0,2.5,2.5,0.0,2.0,0.0,1.5,1.0,1.5,0.0,0.0,1.5,2.0,1.5,195,216,179,16,37,10,27,7,30,17,20,10.0,7.0,30.0,27.0,20.0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,12,11,-21,0,0,-5,0,-1,0,-5,0.0,0.0,-1.0,-5.0,-5.0,21,21,21,7,7,8,7,3,7,8,7,8.0,3.0,7.0,7.0,7.0,5.64,-0.24,0.94,8.89,-1.64,11.12,0.36,2.23,-0.6,7.18,1.01,11.12,2.23,-0.6,0.36,1.01
60,mazzacane,2000,21.53,21.53,19.24,2.29,2.29,1.06,1.24,0.47,1.82,1.53,0.76,1.06,0.47,1.82,1.24,0.76,0.51,0.51,10.94,12.47,12.47,2.68,5.07,0.76,9.15,5.14,3.44,2.68,0.76,9.15,5.07,3.44,0.72,0.72,3.31,3.53,3.53,1.64,2.25,0.87,3.03,2.27,1.86,1.64,0.87,3.03,2.25,1.86,22.0,22.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,366,366,327,39,39,18,21,8,31,26,13,18.0,8.0,31.0,21.0,13.0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,20,20,11,-1,-1,0,-1,0,-1,0,-1,0.0,0.0,-1.0,-1.0,-1.0,22,22,22,11,11,6,7,3,9,9,6,6.0,3.0,9.0,7.0,6.0,0.4,0.4,2.17,2.01,2.01,4.39,1.5,3.7,1.19,7.36,3.24,4.39,3.7,1.19,1.5,3.24
60,mazzacane,2001,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.67,0.67,6.0,5.33,5.33,2.0,2.0,0.0,5.33,2.0,2.0,0.33,0.0,5.33,3.0,3.0,0.82,0.82,2.45,2.31,2.31,1.41,1.41,0.0,2.31,1.41,1.41,0.58,0.0,2.31,1.73,1.73,20.0,20.0,20.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.5,2.0,2.0,0.5,0.5,0.0,2.0,0.5,0.5,,0.0,2.0,,,80,80,80,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,19,19,17,-2,-2,-2,-2,0,-2,-2,-2,0.0,0.0,-2.0,-2.0,-2.0,21,21,22,2,2,1,1,0,2,1,1,1.0,0.0,2.0,1.0,1.0,1.5,1.5,-2.94,-6.0,-6.0,1.5,1.5,0.0,-6.0,1.5,1.5,,0.0,-6.0,,
61,enge,2001,20.0,20.0,19.67,0.33,0.33,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.33,0.0,0.33,0.0,1.0,1.0,6.33,5.33,5.33,0.0,5.33,0.33,3.0,0.33,3.0,0.0,0.33,3.0,5.33,3.0,1.0,1.0,2.52,2.31,2.31,0.0,2.31,0.58,1.73,0.58,1.73,0.0,0.58,1.73,2.31,1.73,20.0,20.0,20.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,60,59,1,1,0,1,1,0,1,0,0.0,1.0,0.0,1.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,19,17,-1,-1,0,-1,0,-1,0,-1,0.0,0.0,-1.0,-1.0,-1.0,21,21,22,3,3,0,3,1,2,1,2,0.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,
62,yoong,2001,22.0,22.0,20.33,1.67,1.67,0.0,1.67,0.33,1.33,0.33,1.33,0.0,0.33,1.33,1.67,1.33,0.0,0.0,1.33,1.33,1.33,0.0,1.33,0.33,0.33,0.33,0.33,0.0,0.33,0.33,1.33,0.33,0.0,0.0,1.15,1.15,1.15,0.0,1.15,0.58,0.58,0.58,0.58,0.0,0.58,0.58,1.15,0.58,22.0,22.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,66,61,5,5,0,5,1,4,1,4,0.0,1.0,4.0,5.0,4.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,22,22,19,1,1,0,1,0,1,0,1,0.0,0.0,1.0,1.0,1.0,22,22,21,3,3,0,3,1,2,1,2,0.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,
62,yoong,2002,19.46,21.15,18.62,0.85,2.54,0.69,1.85,0.77,1.77,1.46,1.08,0.69,0.77,1.77,1.85,1.08,35.27,1.14,11.76,56.64,10.1,4.9,2.31,0.86,9.19,5.94,1.58,4.9,0.86,9.19,2.31,1.58,5.94,1.07,3.43,7.53,3.18,2.21,1.52,0.93,3.03,2.44,1.26,2.21,0.93,3.03,1.52,1.26,21.0,22.0,19.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,253,275,242,11,33,9,24,10,23,19,14,9.0,10.0,23.0,24.0,14.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,19,9,-22,-1,0,-1,0,-1,0,-1,0.0,0.0,-1.0,-1.0,-1.0,22,22,22,12,12,8,4,3,11,9,3,8.0,3.0,11.0,4.0,3.0,12.0,-0.7,5.1,8.45,7.2,12.48,-0.62,1.52,8.09,8.82,-0.96,12.48,1.52,8.09,-0.62,-0.96
63,salo,1996,13.25,13.25,13.19,0.06,0.06,0.06,0.0,0.25,-0.19,0.31,-0.25,0.33,0.25,-0.19,0.0,-0.27,5.8,5.8,16.16,6.6,6.6,1.66,4.4,0.2,5.36,2.23,3.53,0.52,0.2,5.36,4.71,3.78,2.41,2.41,4.02,2.57,2.57,1.29,2.1,0.45,2.32,1.49,1.88,0.72,0.45,2.32,2.17,1.94,13.5,13.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,,,212,212,211,1,1,1,0,4,-3,5,-4,5.0,4.0,-3.0,0.0,-4.0,16,16,16,16,16,16,16,16,16,16,16,15,16,16,15,15,8,8,4,-5,-5,-4,-5,0,-5,-4,-5,0.0,0.0,-5.0,-5.0,-5.0,17,17,20,4,4,2,4,1,3,3,3,2.0,1.0,3.0,4.0,3.0,0.01,0.01,0.47,-0.3,-0.3,7.15,1.69,-0.44,-0.01,4.61,1.97,2.55,-0.44,-0.01,1.42,1.67
